link,section,date,title,nb_up,nb_down,nb_comments
https://9gag.com/gag/aYyRKQN,Funny,2020-09-25 00:00:00.000000,Twitter quote of the day,4700,617,82
https://9gag.com/gag/a0NMeoq,Funny,2020-09-20 00:00:00.000000,I totally agree,78,56,44
https://9gag.com/gag/aoPY2eA,Funny,2020-09-19 00:00:00.000000,Damn feminists,17,12,9
https://9gag.com/gag/aR7OQqM,Funny,2020-09-18 00:00:00.000000,Brain is a 9gagger,131,5,4
https://9gag.com/gag/aVw21Ow,Funny,2020-09-16 00:00:00.000000,Who knows these two?,6,13,4
https://9gag.com/gag/a1WL0O8,Funny,2020-09-15 00:00:00.000000,50 shades of windows patching,5600,272,129
https://9gag.com/gag/aZyjG9W,Funny,2020-09-12 00:00:00.000000,Cuties,26,38,12
https://9gag.com/gag/aO7P8pv,Funny,2020-09-09 00:00:00.000000,Stardenburdenwhateverthef**k,6,6,1
https://9gag.com/gag/azmO3Qp,Funny,2020-09-06 00:00:00.000000,"Jesus Christ, Ice Cube...",47,19,11
https://9gag.com/gag/aBmEP0z,Funny,2020-09-04 00:00:00.000000,I dieded,255,30,26
https://9gag.com/gag/aAe4vbp,Funny,2020-08-30 00:00:00.000000,...aaaand what about looters?,28,26,26
https://9gag.com/gag/aj9B7r1,Funny,2020-08-29 00:00:00.000000,I swim in your phone so now u geh,15,24,5
https://9gag.com/gag/adVQZmM,Politics,2020-08-26 00:00:00.000000,Kenosha - This 17yrs guy is charged with 2 1st degree killings. What do you think 9gag?,7,4,57
https://9gag.com/gag/aXgVAMg,Funny,2020-08-22 00:00:00.000000,"Yes this is Twitter again, too fun here",36,22,21
https://9gag.com/gag/aYyDbX2,Funny,2020-08-21 00:00:00.000000,It seems she is getting better.,115,50,43
https://9gag.com/gag/aeDOX2b,Funny,2020-08-21 00:00:00.000000,Time to give up with 2020,31,7,2
https://9gag.com/gag/aO7e6nv,Funny,2020-08-15 00:00:00.000000,Let them fight each other,18,31,56
https://9gag.com/gag/aR74Xp5,Funny,2020-08-11 00:00:00.000000,This goes in Funny section,3500,231,222
https://9gag.com/gag/awB35rW,WTF,2020-08-10 00:00:00.000000,Deeper and deeper,331,69,69
https://9gag.com/gag/aBmZzBz,WTF,2020-08-08 00:00:00.000000,Teen Vogue what the f**k,19,19,24
https://9gag.com/gag/a8GAzP1,NSFW,2020-08-07 00:00:00.000000,Nopenopenope,37,50,10
https://9gag.com/gag/aXgnBob,WTF,2020-07-28 00:00:00.000000,I dunno man...,2600,222,89
